,TF,Target,Label
0,31,244,1
1,31,485,1
2,31,566,1
3,31,629,1
4,31,520,1
5,31,340,1
6,51,116,1
7,58,204,1
8,58,272,1
9,58,382,1
10,58,316,1
11,58,517,1
12,58,10,1
13,58,16,1
14,58,353,1
15,58,416,1
16,58,606,1
17,58,592,1
18,58,440,1
19,58,402,1
20,74,540,1
21,74,174,1
22,74,307,1
23,74,16,1
24,74,144,1
25,74,518,1
26,74,105,1
27,91,472,1
28,116,534,1
29,116,80,1
30,116,633,1
31,116,328,1
32,116,672,1
33,116,204,1
34,116,621,1
35,116,327,1
36,116,246,1
37,116,238,1
38,123,226,1
39,123,414,1
40,171,382,1
41,194,507,1
42,194,577,1
43,194,570,1
44,194,30,1
45,194,546,1
46,194,58,1
47,222,400,1
48,236,328,1
49,236,171,1
50,238,171,1
51,238,540,1
52,243,238,1
53,243,236,1
54,244,452,1
55,244,31,1
56,244,629,1
57,244,520,1
58,244,266,1
59,244,445,1
60,245,573,1
61,245,459,1
62,245,222,1
63,245,296,1
64,245,128,1
65,345,171,1
66,382,400,1
67,382,616,1
68,382,238,1
69,382,259,1
70,382,272,1
71,409,606,1
72,409,114,1
73,409,422,1
74,409,223,1
75,409,58,1
76,409,57,1
77,409,602,1
78,409,478,1
79,409,335,1
80,409,647,1
81,409,621,1
82,409,555,1
83,409,272,1
84,409,131,1
85,431,58,1
86,442,540,1
87,442,639,1
88,442,542,1
89,516,445,1
90,516,244,1
91,516,171,1
92,516,485,1
93,516,566,1
94,517,654,1
95,518,286,1
96,518,680,1
97,524,9,1
98,524,654,1
99,540,434,1
100,540,296,1
101,540,442,1
102,540,507,1
103,540,91,1
104,541,127,1
105,583,171,1
106,594,604,1
107,594,396,1
108,604,102,1
109,604,95,1
110,604,217,1
111,604,393,1
112,604,70,1
113,604,353,1
114,604,131,1
115,604,541,1
116,604,340,1
117,604,38,1
118,604,268,1
119,604,13,1
120,604,629,1
121,604,238,1
122,604,566,1
123,604,199,1
124,604,4,1
125,604,400,1
126,604,653,1
127,604,152,1
128,604,527,1
129,604,378,1
130,604,675,1
131,604,204,1
132,606,400,1
133,639,442,1
134,639,49,1
135,653,604,1
136,653,238,1
137,654,296,1
138,654,138,1
139,654,222,1
140,654,645,1
141,654,573,1
142,654,150,1
143,654,493,1
144,654,524,1
145,671,38,1
146,671,70,1
147,671,3,1
148,671,353,1
149,671,403,1
150,671,232,1
151,671,373,1
152,671,65,1
153,671,665,1
154,671,122,1
155,671,513,1
156,671,485,1
157,671,541,1
158,671,410,1
159,671,72,1
160,671,566,1
161,671,623,1
162,671,432,1
163,671,685,1
164,671,217,1
165,671,300,1
166,671,185,1
167,671,325,1
168,671,532,1
169,671,559,1
170,686,149,1
171,31,331,0
172,31,20,0
173,31,672,0
174,31,349,0
175,31,196,0
176,31,588,0
177,51,359,0
178,58,411,0
179,58,538,0
180,58,298,0
181,58,214,0
182,58,1,0
183,58,491,0
184,58,513,0
185,58,247,0
186,58,507,0
187,58,44,0
188,58,211,0
189,58,468,0
190,58,48,0
191,74,157,0
192,74,238,0
193,74,70,0
194,74,457,0
195,74,555,0
196,74,161,0
197,74,432,0
198,91,116,0
199,116,265,0
200,116,162,0
201,116,305,0
202,116,653,0
203,116,689,0
204,116,280,0
205,116,91,0
206,116,148,0
207,116,623,0
208,116,457,0
209,123,83,0
210,123,56,0
211,171,130,0
212,194,73,0
213,194,381,0
214,194,190,0
215,194,519,0
216,194,53,0
217,194,670,0
218,222,520,0
219,236,237,0
220,236,331,0
221,238,419,0
222,238,473,0
223,243,245,0
224,243,597,0
225,244,690,0
226,244,59,0
227,244,151,0
228,244,186,0
229,244,478,0
230,244,209,0
231,245,274,0
232,245,175,0
233,245,631,0
234,245,669,0
235,245,388,0
236,345,643,0
237,382,249,0
238,382,592,0
239,382,209,0
240,382,264,0
241,382,637,0
242,409,399,0
243,409,665,0
244,409,145,0
245,409,106,0
246,409,488,0
247,409,152,0
248,409,475,0
249,409,74,0
250,409,315,0
251,409,154,0
252,409,173,0
253,409,73,0
254,409,373,0
255,409,186,0
256,431,602,0
257,442,80,0
258,442,689,0
259,442,189,0
260,516,47,0
261,516,182,0
262,516,660,0
263,516,240,0
264,516,524,0
265,517,457,0
266,518,283,0
267,518,495,0
268,524,430,0
269,524,65,0
270,540,542,0
271,540,44,0
272,540,672,0
273,540,478,0
274,540,676,0
275,541,525,0
276,583,57,0
277,594,281,0
278,594,598,0
279,604,375,0
280,604,691,0
281,604,157,0
282,604,175,0
283,604,522,0
284,604,626,0
285,604,561,0
286,604,666,0
287,604,484,0
288,604,300,0
289,604,213,0
290,604,27,0
291,604,398,0
292,604,295,0
293,604,496,0
294,604,497,0
295,604,8,0
296,604,188,0
297,604,155,0
298,604,590,0
299,604,539,0
300,604,687,0
301,604,267,0
302,604,460,0
303,606,335,0
304,639,243,0
305,639,342,0
306,653,0,0
307,653,612,0
308,654,183,0
309,654,37,0
310,654,221,0
311,654,549,0
312,654,240,0
313,654,567,0
314,654,575,0
315,654,332,0
316,671,420,0
317,671,93,0
318,671,562,0
319,671,6,0
320,671,20,0
321,671,116,0
322,671,306,0
323,671,21,0
324,671,2,0
325,671,349,0
326,671,322,0
327,671,274,0
328,671,245,0
329,671,351,0
330,671,213,0
331,671,498,0
332,671,555,0
333,671,660,0
334,671,552,0
335,671,342,0
336,671,354,0
337,671,563,0
338,671,480,0
339,671,308,0
340,671,192,0
341,686,33,0
