,TF,Target,Label
0,6,380,1
1,6,75,1
2,6,875,1
3,6,276,1
4,6,1218,1
5,6,1187,1
6,6,1047,1
7,6,1334,1
8,6,123,1
9,6,1384,1
10,6,394,1
11,6,94,1
12,6,662,1
13,6,212,1
14,6,38,1
15,8,1218,1
16,9,841,1
17,9,984,1
18,9,1237,1
19,9,686,1
20,16,8,1
21,16,931,1
22,24,734,1
23,24,1023,1
24,24,38,1
25,24,365,1
26,24,957,1
27,24,1025,1
28,24,199,1
29,24,1375,1
30,24,344,1
31,24,420,1
32,24,929,1
33,24,287,1
34,24,14,1
35,24,773,1
36,24,727,1
37,24,1300,1
38,24,991,1
39,24,1362,1
40,24,1136,1
41,25,594,1
42,25,1320,1
43,25,716,1
44,25,596,1
45,25,1375,1
46,25,301,1
47,35,938,1
48,35,1218,1
49,35,94,1
50,35,824,1
51,35,1262,1
52,35,1010,1
53,38,340,1
54,38,294,1
55,38,32,1
56,38,953,1
57,38,1280,1
58,38,1242,1
59,38,480,1
60,38,1218,1
61,38,36,1
62,38,1187,1
63,38,1122,1
64,38,1396,1
65,38,562,1
66,38,586,1
67,38,41,1
68,38,602,1
69,38,598,1
70,38,579,1
71,38,509,1
72,38,444,1
73,38,1136,1
74,38,286,1
75,38,970,1
76,38,153,1
77,38,1283,1
78,38,806,1
79,38,1090,1
80,38,249,1
81,38,1300,1
82,38,295,1
83,38,922,1
84,38,517,1
85,38,1230,1
86,38,141,1
87,38,35,1
88,38,956,1
89,38,1158,1
90,41,1217,1
91,41,286,1
92,41,94,1
93,41,1333,1
94,61,38,1
95,61,477,1
96,61,1061,1
97,61,647,1
98,61,992,1
99,61,771,1
100,61,551,1
101,61,1144,1
102,62,941,1
103,62,594,1
104,64,158,1
105,64,632,1
106,64,1322,1
107,64,964,1
108,64,1339,1
109,64,75,1
110,80,19,1
111,80,227,1
112,80,1292,1
113,80,188,1
114,80,1255,1
115,80,825,1
116,80,674,1
117,80,129,1
118,80,1289,1
119,80,853,1
120,80,1040,1
121,80,290,1
122,80,6,1
123,80,753,1
124,80,43,1
125,80,8,1
126,80,1404,1
127,80,295,1
128,80,805,1
129,80,566,1
130,80,1041,1
131,80,71,1
132,80,1337,1
133,80,524,1
134,80,225,1
135,89,1047,1
136,106,396,1
