,TF,Target,Label
0,13,245,1
1,13,431,1
2,13,97,1
3,13,120,1
4,13,28,1
5,13,229,1
6,14,642,1
7,14,1,1
8,14,647,1
9,14,334,1
10,14,84,1
11,14,213,1
12,14,518,1
13,14,325,1
14,14,511,1
15,14,297,1
16,14,320,1
17,14,37,1
18,14,608,1
19,14,574,1
20,14,402,1
21,14,141,1
22,14,142,1
23,14,83,1
24,14,70,1
25,14,455,1
26,14,11,1
27,14,257,1
28,14,681,1
29,14,353,1
30,37,334,1
31,37,405,1
32,37,40,1
33,37,141,1
34,37,385,1
35,37,455,1
36,37,207,1
37,37,257,1
38,37,81,1
39,37,457,1
40,37,171,1
41,37,440,1
42,37,579,1
43,37,518,1
44,37,451,1
45,37,14,1
46,37,368,1
47,37,402,1
48,37,647,1
49,37,209,1
50,37,213,1
51,37,703,1
52,37,103,1
53,37,458,1
54,37,70,1
55,37,62,1
56,37,150,1
57,37,297,1
58,37,167,1
59,37,353,1
60,37,681,1
61,38,74,1
62,38,320,1
63,38,57,1
64,38,615,1
65,39,685,1
66,39,606,1
67,48,171,1
68,48,62,1
69,48,54,1
70,48,70,1
71,48,405,1
72,48,313,1
73,48,527,1
74,48,207,1
75,48,636,1
76,48,541,1
77,48,84,1
78,48,221,1
79,49,644,1
80,49,606,1
81,49,325,1
82,49,83,1
83,49,296,1
84,49,590,1
85,49,569,1
86,49,215,1
87,50,431,1
88,50,412,1
89,50,160,1
90,57,615,1
91,57,38,1
92,57,195,1
93,57,687,1
94,57,177,1
95,57,173,1
96,57,320,1
97,57,649,1
98,57,74,1
99,57,571,1
100,65,28,1
101,65,424,1
102,65,111,1
103,65,571,1
104,65,69,1
105,65,431,1
106,65,97,1
107,65,120,1
108,69,171,1
109,69,343,1
110,69,249,1
111,69,111,1
112,71,588,1
113,71,421,1
114,71,361,1
115,74,571,1
116,74,600,1
117,74,38,1
118,74,602,1
119,74,615,1
120,80,479,1
121,80,558,1
122,97,646,1
123,97,320,1
124,97,427,1
125,97,249,1
126,97,251,1
127,97,412,1
128,97,244,1
129,97,654,1
130,97,374,1
131,97,588,1
132,97,431,1
133,99,384,1
134,99,323,1
135,101,671,1
136,101,323,1
137,101,521,1
138,101,509,1
139,101,483,1
140,101,493,1
141,111,391,1
142,111,493,1
143,111,291,1
144,111,494,1
145,112,535,1
146,112,623,1
147,117,650,1
148,119,412,1
149,127,683,1
150,127,488,1
151,128,540,1
152,134,336,1
153,134,415,1
154,134,81,1
155,139,685,1
156,139,344,1
157,139,600,1
158,139,299,1
159,140,569,1
160,140,385,1
161,141,681,1
162,141,37,1
163,141,70,1
164,141,636,1
165,141,153,1
166,141,353,1
167,141,142,1
168,141,368,1
169,141,451,1
170,141,305,1
171,141,647,1
172,141,479,1
173,141,402,1
174,141,642,1
175,141,297,1
176,141,608,1
177,141,455,1
178,141,511,1
179,141,518,1
180,141,11,1
181,141,579,1
182,141,95,1
183,141,171,1
184,141,149,1
185,146,535,1
186,146,112,1
187,147,298,1
188,152,457,1
189,154,352,1
190,154,98,1
191,154,410,1
192,154,576,1
193,154,604,1
194,159,412,1
195,160,245,1
196,160,412,1
197,160,431,1
198,160,374,1
199,177,472,1
200,177,579,1
201,177,57,1
202,177,687,1
203,177,512,1
204,177,519,1
205,177,497,1
206,177,534,1
207,178,227,1
208,178,659,1
209,178,251,1
210,178,535,1
211,190,32,1
212,190,498,1
213,195,512,1
214,195,57,1
215,195,639,1
216,213,14,1
217,213,151,1
218,213,642,1
219,213,171,1
220,213,353,1
221,213,297,1
222,213,511,1
223,213,257,1
224,213,164,1
225,213,455,1
226,213,95,1
227,213,451,1
228,213,385,1
229,213,142,1
230,213,402,1
231,213,82,1
232,213,37,1
233,213,479,1
234,213,334,1
235,213,207,1
236,213,608,1
237,213,153,1
238,213,548,1
239,213,141,1
240,226,330,1
241,226,320,1
242,226,483,1
243,229,588,1
244,229,65,1
245,229,188,1
246,229,13,1
247,231,682,1
248,231,636,1
249,231,518,1
250,231,642,1
251,231,171,1
252,231,1,1
253,231,353,1
254,238,569,1
255,238,690,1
256,238,415,1
257,239,665,1
258,239,610,1
259,239,24,1
260,239,215,1
261,239,42,1
262,239,591,1
263,239,699,1
264,239,601,1
265,244,97,1
266,244,374,1
267,244,421,1
268,244,317,1
269,249,442,1
270,249,97,1
271,251,208,1
272,251,97,1
273,251,101,1
274,251,178,1
275,251,291,1
276,251,323,1
277,251,521,1
278,251,343,1
279,267,493,1
280,267,606,1
281,291,111,1
282,291,251,1
283,291,654,1
284,291,509,1
285,296,69,1
286,296,493,1
287,296,49,1
288,296,479,1
289,305,608,1
290,305,95,1
291,305,84,1
292,305,81,1
293,305,402,1
294,305,504,1
295,305,171,1
296,305,83,1
297,305,579,1
298,305,479,1
299,305,689,1
300,305,334,1
301,305,455,1
302,305,1,1
303,305,681,1
304,305,14,1
305,305,574,1
306,305,297,1
307,305,385,1
308,305,368,1
309,305,103,1
310,305,40,1
311,305,11,1
312,305,511,1
313,307,479,1
314,307,511,1
315,307,358,1
316,307,209,1
317,307,80,1
318,317,244,1
319,317,494,1
320,320,57,1
321,320,690,1
322,320,563,1
323,320,472,1
324,320,687,1
325,320,600,1
326,320,38,1
327,320,139,1
328,320,512,1
329,320,615,1
330,320,311,1
331,320,177,1
332,320,579,1
333,320,629,1
334,320,649,1
335,320,571,1
336,320,297,1
337,320,402,1
338,320,236,1
339,320,602,1
340,323,244,1
341,323,99,1
342,323,251,1
343,326,267,1
344,330,510,1
345,343,69,1
346,343,13,1
347,343,251,1
348,344,139,1
349,354,8,1
350,354,359,1
351,354,416,1
352,354,442,1
353,358,153,1
354,358,564,1
355,358,658,1
356,358,497,1
357,359,8,1
358,359,340,1
359,359,354,1
360,361,493,1
361,361,49,1
362,361,421,1
363,361,595,1
364,361,71,1
365,362,82,1
366,362,574,1
367,362,171,1
368,362,257,1
369,362,405,1
370,362,455,1
371,362,578,1
372,362,1,1
373,365,374,1
374,366,190,1
375,374,28,1
376,374,115,1
377,374,116,1
378,374,286,1
379,374,683,1
380,374,571,1
381,374,431,1
382,374,654,1
383,374,427,1
384,374,160,1
385,374,50,1
386,374,421,1
387,376,654,1
388,383,8,1
389,383,601,1
390,383,591,1
391,383,699,1
392,383,665,1
393,383,81,1
394,383,543,1
395,383,416,1
396,383,262,1
397,383,300,1
398,383,171,1
399,384,251,1
400,384,99,1
401,391,251,1
402,410,98,1
403,410,361,1
404,411,76,1
405,412,159,1
406,412,245,1
407,412,119,1
408,412,50,1
409,420,606,1
410,420,13,1
411,421,588,1
412,421,498,1
413,421,361,1
414,421,71,1
415,421,384,1
416,421,286,1
417,421,374,1
418,423,207,1
419,423,257,1
420,423,353,1
421,423,84,1
422,423,636,1
423,423,171,1
424,423,103,1
425,423,62,1
426,425,68,1
427,425,262,1
428,427,97,1
429,427,431,1
430,431,245,1
431,431,343,1
432,431,571,1
433,431,588,1
434,431,654,1
435,431,97,1
436,431,374,1
437,432,699,1
438,432,124,1
439,432,665,1
440,438,555,1
441,439,699,1
442,439,383,1
443,442,340,1
444,442,359,1
445,442,249,1
446,442,354,1
447,454,299,1
448,454,683,1
449,454,236,1
450,454,86,1
451,454,605,1
452,454,696,1
453,457,86,1
454,457,37,1
455,467,245,1
456,474,483,1
457,474,402,1
458,479,443,1
459,479,171,1
460,479,207,1
461,479,11,1
462,479,353,1
463,479,296,1
464,479,511,1
465,479,81,1
466,479,213,1
467,479,579,1
468,479,368,1
469,479,149,1
470,479,689,1
471,479,70,1
472,479,455,1
473,479,305,1
474,479,497,1
475,479,257,1
476,479,153,1
477,479,62,1
478,479,209,1
479,492,96,1
480,493,361,1
481,493,483,1
482,493,296,1
483,493,101,1
484,493,574,1
485,494,111,1
486,494,244,1
487,498,421,1
488,498,555,1
489,498,481,1
490,498,65,1
491,498,438,1
492,502,685,1
493,509,101,1
494,509,510,1
495,510,483,1
496,510,320,1
497,510,226,1
498,510,629,1
499,512,602,1
500,512,579,1
501,512,177,1
502,512,497,1
503,512,195,1
504,512,563,1
505,512,74,1
506,512,519,1
507,512,690,1
508,512,639,1
509,521,251,1
510,521,101,1
511,527,207,1
512,527,477,1
513,527,54,1
514,527,511,1
515,527,11,1
516,527,624,1
517,527,221,1
518,527,215,1
519,527,636,1
520,527,574,1
521,527,164,1
522,527,62,1
523,527,115,1
524,527,8,1
525,527,541,1
526,527,642,1
527,533,606,1
528,534,320,1
529,534,472,1
530,534,173,1
531,534,649,1
532,534,533,1
533,535,112,1
534,535,178,1
535,535,623,1
536,540,128,1
537,545,629,1
538,545,320,1
539,555,498,1
540,555,702,1
541,563,320,1
542,563,658,1
543,563,219,1
544,563,177,1
545,563,564,1
546,563,153,1
547,563,497,1
548,563,402,1
549,563,358,1
550,563,529,1
551,564,512,1
552,564,658,1
553,564,497,1
554,564,358,1
555,569,140,1
556,569,483,1
557,569,497,1
558,569,238,1
559,571,320,1
560,571,65,1
561,571,374,1
562,571,702,1
563,571,97,1
564,571,1,1
565,571,361,1
566,571,198,1
567,578,518,1
568,578,642,1
569,578,313,1
570,578,11,1
571,578,62,1
572,578,516,1
573,578,70,1
574,578,527,1
575,578,574,1
576,578,362,1
577,578,207,1
578,578,353,1
579,578,541,1
580,580,625,1
581,587,238,1
582,587,569,1
583,587,483,1
584,587,402,1
585,588,229,1
586,588,366,1
587,588,97,1
588,588,551,1
589,588,630,1
590,588,262,1
591,588,528,1
592,588,374,1
593,588,71,1
594,588,68,1
595,588,311,1
596,588,194,1
597,590,385,1
598,590,690,1
599,590,71,1
600,590,353,1
601,595,361,1
602,600,74,1
603,600,615,1
604,600,38,1
605,600,139,1
606,601,42,1
607,601,383,1
608,601,300,1
609,601,699,1
610,601,171,1
611,601,610,1
612,601,124,1
613,601,215,1
614,602,690,1
615,602,57,1
616,602,320,1
617,604,614,1
618,604,352,1
619,604,588,1
620,604,622,1
621,606,112,1
622,606,134,1
623,606,39,1
624,606,533,1
625,606,420,1
626,606,623,1
627,606,509,1
628,606,688,1
629,613,421,1
630,614,194,1
631,614,251,1
632,614,588,1
633,614,248,1
634,615,139,1
635,615,74,1
636,615,600,1
637,615,38,1
638,623,535,1
639,623,112,1
640,623,146,1
641,629,97,1
642,629,510,1
643,629,320,1
644,629,226,1
645,639,57,1
646,639,195,1
647,644,682,1
648,644,49,1
649,646,97,1
650,647,497,1
651,647,141,1
652,647,213,1
653,647,334,1
654,647,443,1
655,647,353,1
656,647,37,1
657,647,405,1
658,647,305,1
659,647,511,1
660,647,558,1
661,647,402,1
662,649,472,1
663,649,534,1
664,649,501,1
665,649,687,1
666,649,315,1
667,654,11,1
668,654,571,1
669,654,431,1
670,654,296,1
671,654,656,1
672,654,421,1
673,654,97,1
674,654,291,1
675,654,374,1
676,654,325,1
677,656,348,1
678,656,260,1
679,658,307,1
680,658,564,1
681,658,563,1
682,658,497,1
683,658,358,1
684,660,374,1
685,666,284,1
686,671,291,1
687,671,101,1
688,682,49,1
689,682,644,1
690,683,570,1
691,683,581,1
692,683,517,1
693,683,445,1
694,683,67,1
695,683,488,1
696,683,685,1
697,683,127,1
698,683,86,1
699,685,311,1
700,685,236,1
701,685,529,1
702,685,139,1
703,685,488,1
704,685,67,1
705,685,445,1
706,685,502,1
707,685,696,1
708,685,605,1
709,685,320,1
710,688,420,1
711,688,569,1
712,688,493,1
713,688,606,1
714,689,1,1
715,689,40,1
716,689,103,1
717,689,207,1
718,689,11,1
719,689,368,1
720,689,353,1
721,689,703,1
722,689,334,1
723,689,84,1
724,689,636,1
725,689,608,1
726,689,443,1
727,689,455,1
728,689,624,1
729,689,297,1
730,689,81,1
731,689,325,1
732,689,642,1
733,689,257,1
734,689,142,1
735,689,574,1
736,689,37,1
737,689,681,1
738,689,82,1
739,689,62,1
740,689,209,1
741,689,141,1
742,690,15,1
743,690,451,1
744,690,569,1
745,690,512,1
746,690,238,1
747,690,587,1
748,690,590,1
