,TF,Target,Label
0,0,915,1
1,0,344,1
2,0,1350,1
3,0,518,1
4,0,666,1
5,0,1419,1
6,0,334,1
7,0,1059,1
8,0,209,1
9,0,251,1
10,0,1442,1
11,0,107,1
12,0,789,1
13,0,62,1
14,0,277,1
15,0,756,1
16,2,607,1
17,2,724,1
18,2,209,1
19,2,884,1
20,2,608,1
21,2,455,1
22,2,1328,1
23,3,445,1
24,3,313,1
25,3,1274,1
26,3,837,1
27,5,597,1
28,5,1320,1
29,5,816,1
30,5,458,1
31,5,769,1
32,5,583,1
33,5,151,1
34,5,224,1
35,5,435,1
36,5,381,1
37,5,589,1
38,5,482,1
39,5,1361,1
40,5,793,1
41,5,770,1
42,5,627,1
43,5,408,1
44,5,1424,1
45,5,493,1
46,5,1121,1
47,5,1216,1
48,5,441,1
49,5,404,1
50,5,1256,1
51,5,776,1
52,5,918,1
53,5,930,1
54,5,498,1
55,5,1206,1
56,5,1326,1
57,5,307,1
58,5,237,1
59,7,406,1
60,7,293,1
61,7,56,1
62,7,355,1
63,7,334,1
64,7,885,1
65,7,1331,1
66,7,1216,1
67,7,403,1
68,7,1408,1
69,7,922,1
70,7,495,1
71,12,957,1
72,12,625,1
73,12,1405,1
74,16,1409,1
75,16,380,1
76,16,636,1
77,16,296,1
78,16,1309,1
79,16,692,1
80,16,752,1
81,16,864,1
82,16,140,1
83,16,1183,1
84,16,76,1
85,16,439,1
86,16,562,1
87,16,668,1
88,16,1097,1
89,16,1082,1
90,17,837,1
91,19,983,1
92,19,1249,1
93,19,1369,1
94,19,837,1
95,19,236,1
96,20,125,1
97,20,518,1
98,25,84,1
99,25,606,1
100,25,268,1
101,25,151,1
102,25,1320,1
103,25,1156,1
104,25,306,1
105,25,1029,1
106,25,360,1
107,28,384,1
108,28,218,1
109,28,1306,1
110,28,1205,1
111,28,1043,1
112,28,1343,1
113,28,486,1
114,28,1010,1
115,29,1338,1
116,29,628,1
117,29,69,1
118,29,490,1
119,29,643,1
120,29,491,1
121,29,1319,1
122,29,518,1
123,29,835,1
124,29,251,1
125,29,466,1
126,29,1289,1
127,29,1097,1
128,29,182,1
129,29,666,1
130,29,1350,1
131,29,815,1
132,29,957,1
133,29,209,1
134,29,1079,1
135,40,1107,1
136,45,827,1
137,48,207,1
138,48,1009,1
139,48,1068,1
140,48,1070,1
141,48,1006,1
142,48,682,1
143,48,246,1
144,48,116,1
145,48,1030,1
146,48,1355,1
147,48,1053,1
148,48,475,1
149,48,330,1
150,48,362,1
151,48,1377,1
152,48,1353,1
153,48,770,1
154,48,707,1
155,48,248,1
156,48,52,1
157,48,945,1
158,48,420,1
159,54,498,1
160,54,885,1
161,54,508,1
162,54,495,1
163,54,1216,1
164,54,816,1
165,54,1066,1
166,54,627,1
167,54,108,1
168,54,491,1
169,54,712,1
170,54,408,1
171,54,603,1
172,56,1069,1
173,56,635,1
174,56,1234,1
175,56,892,1
176,56,403,1
177,56,525,1
178,56,491,1
179,56,970,1
180,56,1160,1
181,56,837,1
182,56,724,1
183,56,1056,1
184,56,1102,1
185,56,1138,1
186,56,957,1
187,56,209,1
188,56,1348,1
189,56,147,1
190,56,810,1
191,56,1264,1
192,56,1350,1
193,56,816,1
194,56,334,1
195,56,1319,1
196,60,1423,1
197,60,1091,1
198,60,716,1
199,60,132,1
200,60,1348,1
201,60,795,1
202,60,584,1
203,60,1302,1
204,64,303,1
205,64,1079,1
206,64,849,1
207,65,495,1
208,65,751,1
209,65,76,1
210,65,885,1
211,65,408,1
212,65,336,1
213,65,722,1
214,65,261,1
215,65,491,1
216,65,91,1
217,65,1413,1
218,65,1130,1
219,65,352,1
220,65,223,1
221,65,765,1
222,65,498,1
223,65,1216,1
224,65,473,1
225,65,215,1
226,65,414,1
227,65,892,1
228,65,119,1
229,65,1160,1
230,66,1168,1
231,66,367,1
232,66,1378,1
233,66,272,1
234,66,570,1
235,66,722,1
236,68,125,1
237,68,158,1
238,68,1358,1
239,68,1149,1
240,68,447,1
241,76,495,1
242,76,408,1
243,76,1409,1
244,76,65,1
245,76,1348,1
246,76,751,1
247,76,718,1
248,76,16,1
249,76,1060,1
250,76,621,1
251,76,1447,1
252,76,439,1
253,76,752,1
254,76,115,1
255,76,884,1
256,76,1338,1
257,76,498,1
258,76,355,1
259,76,381,1
260,76,309,1
261,76,380,1
262,76,627,1
263,76,376,1
264,76,562,1
265,76,666,1
266,76,873,1
267,76,816,1
268,76,692,1
269,77,671,1
270,77,61,1
271,77,288,1
272,77,231,1
273,77,1304,1
274,77,1280,1
275,77,283,1
276,77,116,1
277,77,571,1
278,77,970,1
279,77,143,1
280,77,607,1
281,77,230,1
282,77,108,1
283,77,308,1
284,84,1343,1
285,84,486,1
286,84,1094,1
287,84,1010,1
288,84,25,1
289,84,28,1
290,84,210,1
291,84,188,1
292,84,209,1
293,84,444,1
294,84,1370,1
295,84,1066,1
296,84,116,1
297,85,419,1
298,85,1249,1
299,85,334,1
300,85,1138,1
301,85,862,1
302,85,204,1
303,94,580,1
304,94,816,1
305,94,495,1
306,94,355,1
307,94,627,1
308,94,476,1
309,94,1032,1
310,94,1066,1
311,94,381,1
312,94,111,1
313,100,313,1
314,100,1378,1
315,100,491,1
316,100,1447,1
317,101,336,1
318,101,1370,1
319,101,1408,1
320,103,725,1
321,103,1233,1
322,103,333,1
323,103,1149,1
324,105,573,1
325,105,1289,1
326,105,115,1
327,105,857,1
328,105,1241,1
329,105,568,1
330,105,570,1
331,108,885,1
332,108,381,1
333,108,712,1
334,108,816,1
335,108,1045,1
336,108,498,1
337,108,376,1
338,108,77,1
339,108,99,1
340,108,143,1
341,108,54,1
342,108,1241,1
343,108,627,1
344,108,985,1
345,108,288,1
346,111,627,1
347,111,1216,1
348,111,672,1
349,111,495,1
350,111,355,1
351,111,1442,1
352,111,94,1
353,111,1066,1
354,111,476,1
355,111,800,1
356,113,828,1
357,113,248,1
358,113,1070,1
359,113,1331,1
360,113,7,1
361,113,249,1
362,113,1408,1
363,113,1377,1
364,113,1108,1
365,113,495,1
366,113,207,1
367,113,548,1
368,113,1353,1
369,113,1122,1
370,113,627,1
371,113,48,1
372,113,776,1
373,113,1216,1
374,113,487,1
375,113,376,1
376,119,1306,1
377,119,1205,1
378,119,231,1
379,119,233,1
380,119,1419,1
381,119,1043,1
382,119,756,1
383,119,633,1
384,119,1374,1
385,119,635,1
386,119,261,1
387,119,1392,1
388,119,876,1
389,119,1161,1
390,119,1059,1
391,119,1336,1
392,119,551,1
393,119,835,1
394,119,62,1
395,119,800,1
396,119,1373,1
397,119,1307,1
398,119,1031,1
399,119,666,1
400,119,1417,1
401,119,522,1
402,119,560,1
403,119,284,1
404,119,1253,1
405,119,1350,1
406,119,535,1
407,119,1159,1
408,119,1123,1
409,119,161,1
410,119,294,1
411,119,215,1
412,119,765,1
413,119,697,1
414,119,343,1
415,119,213,1
416,119,510,1
417,119,344,1
418,119,1267,1
419,119,728,1
420,119,206,1
421,120,852,1
422,121,1273,1
423,121,1043,1
424,121,311,1
425,121,642,1
426,121,527,1
427,121,1160,1
428,121,999,1
429,121,1396,1
430,121,1254,1
431,121,892,1
432,121,1205,1
433,121,56,1
434,121,91,1
435,121,722,1
436,121,1306,1
437,121,1225,1
438,125,864,1
439,125,1160,1
440,125,939,1
441,125,1386,1
442,125,491,1
443,125,419,1
444,125,1289,1
445,125,1297,1
446,125,790,1
447,125,209,1
448,125,770,1
449,125,1184,1
450,125,706,1
451,125,314,1
452,125,607,1
453,125,1365,1
454,125,837,1
455,125,1103,1
456,125,643,1
457,125,268,1
458,125,753,1
459,125,68,1
460,125,917,1
461,125,953,1
462,125,1098,1
463,132,60,1
464,142,671,1
465,142,229,1
466,143,1308,1
467,143,712,1
468,143,408,1
469,143,607,1
470,143,99,1
471,143,668,1
472,143,77,1
473,143,693,1
474,143,204,1
475,143,108,1
476,143,702,1
477,143,428,1
478,143,355,1
479,143,1183,1
480,143,1241,1
481,143,293,1
482,143,779,1
483,143,627,1
484,143,626,1
485,143,1216,1
486,143,209,1
487,143,492,1
488,143,403,1
489,143,671,1
490,143,787,1
491,143,1257,1
492,143,573,1
493,143,566,1
494,146,730,1
495,146,918,1
496,146,87,1
497,146,1256,1
498,146,1176,1
499,146,458,1
500,146,195,1
501,146,341,1
502,147,56,1
503,147,1159,1
504,147,545,1
