,TF,Target,Label
0,11,377,1
1,13,517,1
2,13,437,1
3,13,326,1
4,13,407,1
5,21,378,1
6,24,26,1
7,24,311,1
8,24,167,1
9,24,111,1
10,35,164,1
11,35,565,1
12,35,443,1
13,35,576,1
14,35,587,1
15,35,362,1
16,35,275,1
17,35,304,1
18,35,220,1
19,35,195,1
20,35,16,1
21,35,62,1
22,35,153,1
23,35,221,1
24,35,222,1
25,37,595,1
26,41,71,1
27,41,489,1
28,41,464,1
29,41,491,1
30,41,403,1
31,41,611,1
32,41,229,1
33,41,111,1
34,41,240,1
35,41,266,1
36,41,455,1
37,41,164,1
38,41,237,1
39,41,309,1
40,41,52,1
41,41,254,1
42,41,98,1
43,41,443,1
44,41,220,1
45,41,99,1
46,62,35,1
47,62,221,1
48,92,567,1
49,93,611,1
50,93,589,1
51,93,604,1
52,93,631,1
53,93,570,1
54,112,426,1
55,112,451,1
56,112,322,1
57,112,180,1
58,112,190,1
59,112,217,1
60,112,30,1
61,118,166,1
62,118,563,1
63,118,261,1
64,119,609,1
65,131,377,1
66,131,486,1
67,137,309,1
68,137,26,1
69,137,464,1
70,137,566,1
71,153,221,1
72,153,488,1
73,153,195,1
74,153,576,1
75,155,570,1
76,155,118,1
77,155,439,1
78,158,196,1
79,158,220,1
80,158,565,1
81,158,237,1
82,158,164,1
83,166,261,1
84,174,337,1
85,187,377,1
86,187,447,1
87,187,551,1
88,187,112,1
89,193,567,1
90,193,304,1
91,195,220,1
92,195,576,1
93,195,421,1
94,195,72,1
95,195,221,1
96,195,508,1
97,195,164,1
98,195,443,1
99,196,229,1
100,196,98,1
101,205,291,1
102,205,152,1
103,205,169,1
104,205,425,1
105,205,556,1
106,205,625,1
107,205,263,1
108,205,35,1
109,216,467,1
110,216,566,1
111,216,167,1
112,216,611,1
113,221,587,1
114,221,440,1
115,221,509,1
116,221,35,1
117,221,362,1
118,222,297,1
119,222,35,1
120,229,309,1
121,229,158,1
122,229,26,1
123,229,464,1
124,229,41,1
125,229,559,1
126,229,565,1
127,229,508,1
128,229,489,1
129,229,167,1
130,229,271,1
131,229,196,1
132,229,243,1
133,229,403,1
134,229,191,1
135,229,443,1
136,234,31,1
137,238,567,1
138,243,256,1
139,243,254,1
140,243,508,1
141,243,565,1
142,243,240,1
143,243,309,1
144,243,421,1
145,243,614,1
146,243,455,1
147,243,229,1
148,243,98,1
149,243,402,1
150,243,471,1
151,243,111,1
152,243,532,1
153,243,71,1
154,243,611,1
155,243,266,1
156,243,443,1
157,243,72,1
158,256,191,1
159,256,41,1
160,256,111,1
161,256,243,1
162,256,137,1
163,256,403,1
164,256,71,1
165,256,508,1
166,256,566,1
167,256,167,1
168,256,220,1
169,256,402,1
170,256,309,1
171,256,229,1
172,256,491,1
173,256,464,1
174,256,254,1
175,256,421,1
176,256,266,1
177,256,614,1
178,256,98,1
179,260,46,1
180,260,288,1
181,260,486,1
182,261,155,1
183,261,377,1
184,261,93,1
185,261,305,1
186,261,554,1
187,261,570,1
188,261,166,1
189,261,469,1
190,263,624,1
191,263,606,1
192,263,152,1
193,263,169,1
194,263,186,1
195,263,97,1
196,263,593,1
197,263,436,1
198,263,514,1
199,263,291,1
200,263,177,1
201,263,625,1
202,263,364,1
203,266,508,1
204,266,443,1
205,266,229,1
206,266,26,1
207,266,167,1
208,266,41,1
209,266,111,1
210,266,559,1
211,266,99,1
212,266,52,1
213,266,565,1
214,266,532,1
215,266,491,1
216,266,309,1
217,266,402,1
218,266,479,1
219,266,614,1
220,266,455,1
221,266,191,1
222,266,251,1
223,271,443,1
224,271,599,1
225,271,158,1
226,271,237,1
227,271,446,1
228,277,93,1
229,277,315,1
230,289,567,1
231,304,35,1
232,304,319,1
233,304,31,1
234,304,201,1
235,311,529,1
236,315,277,1
237,315,588,1
238,315,321,1
239,319,304,1
240,319,35,1
241,321,235,1
242,321,529,1
243,321,93,1
244,321,315,1
245,322,30,1
246,322,143,1
247,322,527,1
248,322,451,1
249,326,586,1
250,326,76,1
251,326,517,1
252,326,437,1
253,338,31,1
254,338,421,1
255,339,469,1
256,377,224,1
257,377,187,1
258,377,277,1
259,377,11,1
260,377,189,1
261,377,261,1
262,377,486,1
263,377,280,1
264,378,448,1
265,378,305,1
266,402,98,1
267,402,167,1
268,402,52,1
269,402,41,1
270,402,508,1
271,402,566,1
272,402,240,1
273,402,266,1
274,402,491,1
275,402,309,1
276,402,237,1
277,402,72,1
278,402,455,1
279,402,464,1
280,402,559,1
281,402,71,1
282,402,99,1
283,402,421,1
284,402,220,1
285,402,111,1
286,403,614,1
287,403,566,1
288,403,254,1
289,403,550,1
290,403,167,1
291,403,191,1
292,403,84,1
293,403,471,1
294,403,240,1
295,403,243,1
296,403,421,1
297,403,491,1
298,403,164,1
299,403,99,1
300,403,52,1
301,403,71,1
302,403,72,1
303,403,611,1
304,403,479,1
305,403,220,1
306,403,309,1
307,446,508,1
308,446,271,1
309,446,164,1
310,446,606,1
311,446,35,1
312,446,220,1
313,446,565,1
314,446,599,1
315,448,21,1
316,448,554,1
317,451,527,1
318,451,180,1
319,451,551,1
320,451,76,1
321,467,602,1
322,467,575,1
323,467,26,1
324,467,309,1
325,467,489,1
326,467,559,1
327,467,579,1
328,469,570,1
329,469,439,1
330,469,261,1
331,469,339,1
332,475,567,1
333,486,260,1
334,486,131,1
335,499,486,1
336,499,377,1
337,509,587,1
338,509,362,1
339,509,221,1
340,509,440,1
341,526,529,1
342,529,251,1
343,529,526,1
344,529,240,1
345,529,321,1
346,548,291,1
347,548,263,1
348,548,593,1
349,548,94,1
350,551,80,1
351,551,30,1
352,551,12,1
353,551,187,1
354,551,517,1
355,551,451,1
356,551,358,1
357,554,448,1
358,556,205,1
359,563,118,1
360,564,570,1
361,564,453,1
362,567,270,1
363,567,529,1
364,567,289,1
365,567,92,1
366,567,475,1
367,570,531,1
368,570,342,1
369,570,155,1
370,570,439,1
371,570,364,1
372,570,514,1
373,570,339,1
374,570,93,1
375,570,530,1
376,570,261,1
377,570,447,1
378,570,539,1
379,576,195,1
380,576,35,1
381,576,221,1
382,576,556,1
383,586,437,1
384,586,76,1
385,587,35,1
386,587,475,1
387,587,440,1
388,587,221,1
389,588,315,1
390,589,377,1
391,594,29,1
392,595,37,1
393,599,330,1
394,599,565,1
395,599,271,1
396,599,351,1
397,614,266,1
398,614,508,1
399,614,240,1
400,614,164,1
401,614,256,1
402,614,191,1
403,614,532,1
404,614,403,1
405,614,251,1
406,614,491,1
407,614,421,1
408,614,98,1
409,619,2,1
410,619,567,1
411,11,316,0
412,13,145,0
413,13,425,0
414,13,55,0
415,13,143,0
