,TF,Target,Label
0,3,404,1
1,3,274,1
2,27,536,1
3,27,109,1
4,27,485,1
5,27,232,1
6,28,206,1
7,28,165,1
8,28,226,1
9,28,351,1
10,29,261,1
11,29,413,1
12,29,587,1
13,29,301,1
14,29,475,1
15,29,363,1
16,34,292,1
17,42,350,1
18,42,399,1
19,42,361,1
20,42,102,1
21,42,620,1
22,42,204,1
23,42,561,1
24,42,345,1
25,50,475,1
26,64,277,1
27,64,109,1
28,64,27,1
29,64,57,1
30,64,293,1
31,67,439,1
32,67,81,1
33,67,78,1
34,67,29,1
35,67,292,1
36,68,414,1
37,73,216,1
38,78,360,1
39,78,557,1
40,78,38,1
41,78,434,1
42,78,134,1
43,78,306,1
44,78,84,1
45,78,327,1
46,78,607,1
47,78,67,1
48,78,192,1
49,78,39,1
50,78,107,1
51,79,64,1
52,79,293,1
53,79,363,1
54,81,292,1
55,81,67,1
56,82,350,1
57,82,204,1
58,82,53,1
59,82,561,1
60,82,199,1
61,82,363,1
62,82,471,1
63,82,161,1
64,99,606,1
65,134,210,1
66,134,274,1
67,137,62,1
68,137,67,1
69,137,338,1
70,137,369,1
71,137,261,1
72,137,482,1
73,137,258,1
74,137,421,1
75,137,86,1
76,137,300,1
77,137,430,1
78,137,168,1
79,137,345,1
80,137,417,1
81,137,210,1
82,137,121,1
83,137,463,1
84,137,13,1
85,137,297,1
86,137,596,1
87,137,274,1
88,137,488,1
89,137,122,1
90,137,24,1
91,137,554,1
92,137,131,1
93,137,525,1
94,137,227,1
95,137,424,1
96,137,186,1
97,137,464,1
98,137,197,1
99,137,480,1
100,137,134,1
101,137,589,1
102,137,104,1
103,137,217,1
104,137,486,1
105,137,577,1
106,137,442,1
107,137,3,1
108,137,440,1
109,137,301,1
110,137,381,1
111,157,283,1
112,161,82,1
113,161,180,1
114,165,28,1
115,177,437,1
116,177,232,1
117,189,411,1
118,189,407,1
119,198,367,1
120,198,199,1
121,199,198,1
122,199,74,1
123,199,553,1
124,199,190,1
125,204,350,1
126,204,399,1
127,204,246,1
128,204,297,1
129,204,240,1
130,204,53,1
131,204,182,1
132,204,361,1
133,204,497,1
134,204,42,1
135,204,345,1
136,204,323,1
137,204,411,1
138,204,266,1
139,204,74,1
140,204,554,1
141,209,453,1
142,209,523,1
143,209,74,1
144,226,575,1
145,226,426,1
146,226,28,1
147,226,33,1
148,251,109,1
149,251,293,1
150,251,420,1
151,251,232,1
152,263,503,1
153,263,437,1
154,263,394,1
155,263,194,1
156,263,175,1
157,263,104,1
158,263,453,1
159,263,69,1
160,263,177,1
161,263,2,1
162,263,590,1
163,263,575,1
164,263,622,1
165,263,546,1
166,263,283,1
167,263,631,1
168,263,362,1
169,263,72,1
170,263,367,1
171,263,219,1
172,270,196,1
173,276,253,1
174,276,262,1
175,276,50,1
176,276,289,1
177,276,363,1
178,276,360,1
179,276,152,1
180,276,73,1
181,276,216,1
182,283,532,1
183,283,128,1
184,283,538,1
185,283,133,1
186,283,367,1
187,283,590,1
188,283,224,1
189,283,422,1
190,283,363,1
191,283,315,1
192,283,84,1
193,283,276,1
194,283,118,1
195,292,34,1
196,292,67,1
197,293,57,1
198,293,27,1
199,293,354,1
200,293,232,1
201,293,277,1
202,293,183,1
203,293,251,1
204,299,323,1
205,299,240,1
