,TF,Target,Label
0,0,1219,1
1,0,706,1
2,2,298,1
3,2,822,1
4,4,1069,1
5,4,34,1
6,4,1038,1
7,4,588,1
8,5,1175,1
9,23,563,1
10,31,818,1
11,31,925,1
12,31,170,1
13,31,365,1
14,31,367,1
15,31,1246,1
16,31,813,1
17,31,440,1
18,31,434,1
19,31,726,1
20,31,921,1
21,31,909,1
22,31,616,1
23,31,81,1
24,31,455,1
25,31,936,1
26,31,857,1
27,31,497,1
28,31,359,1
29,31,1116,1
30,31,829,1
31,34,1290,1
32,34,1038,1
33,34,588,1
34,34,173,1
35,34,688,1
36,39,348,1
37,44,541,1
38,44,744,1
39,47,265,1
40,52,1053,1
41,57,893,1
42,57,187,1
43,57,798,1
44,68,871,1
45,81,1108,1
46,81,853,1
47,81,951,1
48,81,354,1
49,81,1080,1
50,81,1225,1
51,81,685,1
52,81,86,1
53,81,422,1
54,81,1112,1
55,81,301,1
56,81,351,1
57,81,1032,1
58,81,597,1
59,81,921,1
60,81,563,1
61,81,641,1
62,81,646,1
63,81,905,1
64,81,359,1
65,81,716,1
66,81,989,1
67,81,343,1
68,81,1015,1
69,81,791,1
70,81,434,1
71,81,869,1
72,81,119,1
73,81,926,1
74,81,804,1
75,81,200,1
76,81,965,1
77,82,881,1
78,82,766,1
79,82,1320,1
80,82,292,1
81,82,1297,1
82,82,941,1
83,82,902,1
84,82,1238,1
85,82,505,1
86,82,324,1
87,88,0,1
88,88,706,1
89,88,1123,1
90,98,1250,1
91,98,1112,1
92,98,767,1
93,98,719,1
94,98,682,1
95,98,859,1
96,98,840,1
97,98,138,1
98,98,922,1
99,98,952,1
100,98,250,1
101,98,161,1
102,98,929,1
103,98,688,1
104,98,661,1
105,98,375,1
106,98,6,1
107,105,467,1
108,105,944,1
109,105,902,1
110,105,150,1
111,105,538,1
112,105,505,1
113,105,849,1
114,105,907,1
115,105,1066,1
116,105,271,1
117,105,477,1
118,106,390,1
119,106,275,1
120,106,662,1
121,106,146,1
122,106,508,1
123,106,9,1
124,106,905,1
125,106,841,1
126,106,857,1
127,108,1023,1
128,116,1038,1
129,116,108,1
130,116,367,1
131,116,629,1
132,118,426,1
133,118,434,1
134,137,288,1
135,137,849,1
136,144,804,1
137,144,952,1
138,144,929,1
139,144,362,1
140,144,1242,1
141,144,6,1
142,144,18,1
143,144,440,1
144,146,464,1
145,146,942,1
146,146,662,1
147,146,106,1
148,150,477,1
149,150,1085,1
150,150,365,1
151,150,82,1
152,150,944,1
153,150,271,1
154,150,766,1
155,150,548,1
156,150,292,1
157,150,1237,1
158,150,881,1
159,150,1238,1
160,150,1066,1
161,150,941,1
162,150,1019,1
163,150,505,1
164,156,434,1
165,161,107,1
166,161,1113,1
167,161,323,1
168,161,316,1
169,161,1010,1
170,161,1257,1
171,161,276,1
172,161,862,1
173,161,218,1
174,161,1123,1
175,161,110,1
176,161,1115,1
177,161,270,1
178,161,1030,1
179,161,502,1
180,161,1041,1
181,161,697,1
182,161,459,1
183,161,469,1
184,161,739,1
185,161,554,1
186,161,547,1
187,161,44,1
188,170,1291,1
189,170,1242,1
190,170,638,1
191,170,1144,1
192,170,573,1
193,173,629,1
194,173,688,1
195,173,915,1
196,173,34,1
197,179,623,1
198,182,312,1
199,182,641,1
200,182,434,1
201,182,1038,1
202,182,357,1
203,182,628,1
204,182,587,1
205,182,390,1
206,182,841,1
207,182,1035,1
208,186,1256,1
209,186,34,1
210,186,743,1
211,206,685,1
212,210,440,1
213,210,93,1
214,210,1032,1
215,210,748,1
216,210,794,1
217,210,430,1
218,210,1235,1
219,210,358,1
220,210,1115,1
221,210,137,1
222,210,226,1
223,210,1236,1
224,210,129,1
225,210,1123,1
226,210,1256,1
227,210,1291,1
228,210,350,1
229,210,1276,1
230,210,706,1
231,210,619,1
232,210,1192,1
233,210,456,1
234,210,312,1
235,210,747,1
236,210,285,1
237,210,268,1
238,210,1047,1
239,210,1293,1
240,210,845,1
241,210,219,1
242,210,798,1
243,210,905,1
244,210,31,1
245,210,80,1
246,210,1037,1
247,210,610,1
248,210,857,1
249,210,214,1
250,210,768,1
251,210,802,1
252,219,508,1
253,219,925,1
254,226,312,1
255,226,647,1
256,226,440,1
257,226,719,1
258,226,1293,1
259,226,682,1
260,226,1312,1
261,226,1296,1
262,226,16,1
263,226,18,1
264,226,1112,1
265,226,6,1
266,226,925,1
267,226,229,1
268,226,906,1
269,226,1276,1
270,226,1041,1
271,226,749,1
272,226,1250,1
273,226,767,1
274,226,375,1
275,226,797,1
276,226,161,1
277,237,914,1
278,239,1293,1
279,239,633,1
