,TF,Target,Label
0,3,1389,1
1,3,1327,1
2,3,76,1
3,3,360,1
4,3,1546,1
5,3,96,1
6,3,1265,1
7,3,1044,1
8,4,417,1
9,4,1093,1
10,4,576,1
11,4,581,1
12,9,45,1
13,9,669,1
14,9,254,1
15,9,417,1
16,9,1301,1
17,9,1305,1
18,9,961,1
19,9,1373,1
20,9,967,1
21,9,1152,1
22,9,576,1
23,9,1070,1
24,9,976,1
25,9,1093,1
26,9,1140,1
27,9,1457,1
28,9,1269,1
29,12,1577,1
30,12,131,1
31,12,1034,1
32,12,102,1
33,12,639,1
34,12,1181,1
35,12,794,1
36,19,1092,1
37,21,1230,1
38,26,754,1
39,26,1116,1
40,26,581,1
41,26,1280,1
42,26,1204,1
43,26,294,1
44,26,817,1
45,26,1473,1
46,26,18,1
47,26,1093,1
48,26,624,1
49,26,729,1
50,26,717,1
51,26,1158,1
52,26,161,1
53,26,687,1
54,26,1470,1
55,26,627,1
56,26,1513,1
57,26,173,1
58,26,474,1
59,26,1170,1
60,26,1382,1
61,26,528,1
62,26,1060,1
63,26,641,1
64,26,381,1
65,26,1380,1
66,27,804,1
67,27,692,1
68,27,1261,1
69,27,233,1
70,27,169,1
71,27,773,1
72,27,164,1
73,27,1093,1
74,27,825,1
75,27,390,1
76,27,450,1
77,27,1473,1
78,27,1086,1
79,27,581,1
80,27,131,1
81,27,480,1
82,27,18,1
83,27,1085,1
84,27,392,1
85,27,300,1
86,27,762,1
87,27,389,1
88,27,611,1
89,27,528,1
90,27,834,1
91,27,1457,1
92,27,648,1
93,27,1329,1
94,27,56,1
95,33,786,1
96,33,142,1
97,33,1156,1
98,33,775,1
99,33,1065,1
100,33,131,1
101,33,1571,1
102,33,1317,1
103,45,581,1
104,45,976,1
105,45,665,1
106,45,646,1
107,45,1373,1
108,45,669,1
109,45,1133,1
110,45,326,1
111,45,520,1
112,45,73,1
113,45,1329,1
114,45,417,1
115,45,1240,1
116,45,576,1
117,45,1093,1
118,45,649,1
119,45,727,1
120,45,96,1
121,45,1261,1
122,45,1078,1
123,49,754,1
124,52,210,1
125,52,75,1
126,52,1432,1
127,52,1408,1
128,54,983,1
129,54,1228,1
130,54,193,1
131,54,1261,1
132,56,1230,1
133,56,631,1
134,56,381,1
135,56,1473,1
136,56,27,1
137,56,1181,1
138,56,493,1
139,60,1501,1
140,61,860,1
141,61,357,1
142,61,554,1
143,61,911,1
144,61,665,1
145,61,859,1
146,61,182,1
147,61,360,1
148,61,704,1
149,61,169,1
150,61,1100,1
151,61,428,1
152,61,1088,1
153,63,754,1
154,73,1206,1
155,73,1468,1
156,73,581,1
157,73,82,1
158,73,639,1
159,73,161,1
160,73,886,1
161,73,554,1
162,73,1111,1
163,73,140,1
164,73,729,1
165,73,300,1
166,73,528,1
167,73,329,1
168,73,173,1
169,73,805,1
170,73,417,1
171,73,1093,1
172,73,702,1
173,73,1473,1
174,73,817,1
175,73,794,1
176,73,1261,1
177,73,1006,1
178,73,1533,1
179,73,1165,1
180,73,1589,1
181,73,1389,1
182,73,687,1
183,73,1425,1
184,73,1332,1
185,73,108,1
186,73,1280,1
187,73,1506,1
188,73,76,1
189,73,415,1
190,73,834,1
191,73,1565,1
192,73,1470,1
193,73,89,1
194,73,804,1
195,73,704,1
196,73,579,1
197,73,730,1
198,73,116,1
199,75,278,1
200,75,52,1
201,75,972,1
202,75,967,1
203,75,1284,1
204,75,390,1
205,75,383,1
206,75,559,1
207,76,528,1
208,76,1280,1
209,76,1088,1
210,76,1013,1
211,76,1207,1
212,76,1166,1
213,76,1261,1
214,76,530,1
215,76,886,1
216,76,300,1
217,76,1332,1
218,76,3,1
219,76,250,1
220,76,1157,1
221,76,517,1
222,76,360,1
223,76,73,1
224,76,164,1
225,76,1159,1
226,76,1116,1
227,76,729,1
228,76,355,1
229,76,804,1
230,76,963,1
231,76,493,1
232,76,89,1
233,79,1552,1
234,79,429,1
235,79,1389,1
236,79,916,1
237,79,1445,1
238,79,658,1
239,79,856,1
240,82,355,1
241,82,578,1
242,82,652,1
243,82,775,1
244,82,1449,1
245,82,300,1
246,82,384,1
247,82,76,1
248,82,108,1
249,82,89,1
250,82,817,1
251,82,1533,1
252,82,373,1
253,82,1206,1
254,82,172,1
255,82,294,1
256,82,474,1
257,82,808,1
258,89,650,1
259,89,467,1
260,89,817,1
261,89,1204,1
262,89,76,1
263,89,1157,1
264,89,730,1
265,89,1261,1
266,89,140,1
267,89,729,1
268,89,874,1
269,89,1183,1
270,89,560,1
271,89,355,1
272,89,300,1
273,89,833,1
274,89,294,1
275,89,1244,1
276,89,82,1
277,89,804,1
278,89,579,1
279,89,882,1
280,89,108,1
281,89,1517,1
282,93,1515,1
283,93,1154,1
284,93,1151,1
285,93,1503,1
286,104,1395,1
287,104,475,1
288,104,1340,1
289,104,1174,1
290,107,255,1
291,107,881,1
292,107,659,1
293,107,1091,1
294,107,96,1
295,107,1105,1
296,108,730,1
297,108,1329,1
298,108,576,1
299,108,1458,1
300,108,1280,1
301,108,581,1
302,108,794,1
303,108,775,1
304,108,560,1
305,108,73,1
306,108,1204,1
307,108,1093,1
308,108,687,1
309,108,82,1
310,108,1513,1
311,108,1577,1
312,108,1506,1
313,108,173,1
314,108,300,1
315,108,741,1
316,108,1022,1
317,108,1034,1
318,108,955,1
319,108,1565,1
320,108,278,1
321,108,1470,1
322,110,646,1
323,110,96,1
324,122,815,1
325,122,379,1
326,122,910,1
327,122,561,1
328,122,533,1
329,122,493,1
330,122,1298,1
331,122,834,1
332,122,581,1
333,122,267,1
334,122,1261,1
335,122,773,1
336,122,1093,1
337,122,576,1
338,122,73,1
339,122,275,1
340,123,1261,1
341,123,196,1
342,123,1071,1
343,123,856,1
344,123,96,1
345,127,1408,1
346,130,475,1
347,130,754,1
348,131,1181,1
349,131,554,1
350,131,33,1
351,131,56,1
352,131,1255,1
353,131,300,1
354,131,381,1
355,131,27,1
356,131,1402,1
357,131,817,1
358,131,741,1
359,131,1577,1
360,131,12,1
361,131,1571,1
362,131,794,1
363,131,299,1
364,131,383,1
365,131,169,1
366,131,786,1
367,131,502,1
368,131,172,1
369,136,379,1
370,136,1571,1
371,136,502,1
372,136,975,1
373,136,701,1
374,140,886,1
375,140,164,1
376,140,300,1
377,140,1513,1
378,140,1389,1
379,140,294,1
380,140,1517,1
381,140,1111,1
382,140,836,1
383,140,494,1
384,140,1468,1
385,140,729,1
386,140,817,1
387,140,1204,1
388,140,329,1
389,141,1445,1
390,141,269,1
391,141,963,1
392,141,916,1
393,152,1452,1
394,157,863,1
395,157,1315,1
396,157,1319,1
397,157,631,1
398,157,291,1
399,161,294,1
400,161,1513,1
401,161,1204,1
402,161,417,1
403,161,1473,1
404,161,1140,1
405,161,902,1
406,161,581,1
407,161,687,1
408,161,1589,1
409,161,1329,1
410,161,817,1
411,161,173,1
412,161,73,1
413,161,26,1
414,161,1382,1
415,162,1570,1
416,162,1180,1
417,162,403,1
418,162,489,1
419,162,571,1
420,162,773,1
421,162,1244,1
422,162,882,1
423,162,1387,1
424,162,749,1
425,162,397,1
426,162,845,1
427,162,979,1
428,162,833,1
429,162,1365,1
430,162,1128,1
431,162,1591,1
432,162,180,1
433,164,1513,1
434,164,140,1
435,164,300,1
436,164,702,1
437,164,1517,1
438,164,329,1
439,164,1065,1
440,164,1468,1
441,164,805,1
442,164,355,1
443,164,1389,1
444,164,233,1
445,164,1111,1
446,164,79,1
447,164,269,1
448,164,294,1
449,164,27,1
450,168,983,1
451,168,1290,1
452,168,1261,1
453,168,1477,1
454,168,350,1
455,169,648,1
456,169,389,1
457,169,611,1
458,169,603,1
459,169,1228,1
460,169,658,1
461,169,631,1
462,169,209,1
463,169,1257,1
464,169,493,1
465,169,1147,1
466,169,61,1
467,169,467,1
468,169,1491,1
469,169,193,1
470,171,1491,1
471,171,934,1
472,171,620,1
473,171,384,1
474,171,1228,1
475,171,1083,1
476,171,1128,1
477,171,1090,1
478,172,1022,1
479,172,1577,1
480,172,807,1
481,172,131,1
482,173,108,1
483,173,955,1
484,173,294,1
485,173,741,1
486,173,355,1
487,173,639,1
488,173,730,1
489,173,576,1
490,173,493,1
491,173,300,1
492,173,1513,1
493,173,517,1
494,173,1589,1
495,173,26,1
496,173,278,1
497,173,1310,1
498,173,581,1
499,173,116,1
500,173,1140,1
501,173,1470,1
502,173,1506,1
503,173,417,1
504,173,1280,1
505,173,579,1
506,174,470,1
507,174,1571,1
508,174,209,1
509,174,169,1
510,174,665,1
511,174,493,1
512,174,179,1
513,174,1268,1
514,174,1547,1
515,174,1438,1
516,174,1481,1
517,174,300,1
518,174,1161,1
519,174,788,1
520,179,1230,1
521,179,1371,1
522,179,788,1
523,179,1589,1
524,179,658,1
525,179,715,1
526,179,1345,1
527,179,673,1
528,180,833,1
529,180,943,1
530,180,979,1
531,180,162,1
532,180,1016,1
533,180,1304,1
534,180,628,1
535,180,403,1
536,180,371,1
537,180,384,1
538,180,742,1
539,180,1244,1
540,180,598,1
541,180,1591,1
542,180,1460,1
543,180,773,1
544,182,63,1
545,182,776,1
546,182,1527,1
547,182,1261,1
548,185,1116,1
549,185,1375,1
550,185,856,1
551,186,233,1
552,191,389,1
553,191,493,1
554,191,762,1
555,191,348,1
556,191,169,1
557,192,359,1
558,193,300,1
559,193,1088,1
560,193,467,1
561,193,1491,1
562,193,1161,1
563,193,874,1
564,193,815,1
565,193,927,1
566,193,825,1
567,193,530,1
568,193,983,1
569,193,209,1
570,193,54,1
571,193,169,1
572,193,625,1
573,193,1220,1
574,193,946,1
575,193,1362,1
576,193,1477,1
577,193,1188,1
578,195,1140,1
579,195,1329,1
580,195,1093,1
581,195,576,1
582,197,275,1
583,197,1373,1
584,197,754,1
585,197,287,1
586,205,1269,1
587,205,961,1
588,205,576,1
589,205,967,1
590,205,417,1
591,205,1152,1
592,205,9,1
593,205,1070,1
594,209,342,1
595,209,610,1
596,209,193,1
597,209,963,1
598,209,1088,1
599,209,874,1
600,209,373,1
601,209,169,1
602,209,174,1
603,209,300,1
604,209,1261,1
605,209,227,1
606,209,1345,1
607,209,1037,1
608,209,423,1
609,209,1161,1
610,209,228,1
611,209,1257,1
612,209,1230,1
613,209,1481,1
614,210,905,1
615,210,1398,1
616,210,1116,1
617,210,1258,1
618,210,1058,1
619,210,379,1
620,210,1188,1
621,210,625,1
622,210,1473,1
623,210,360,1
624,210,1432,1
625,210,963,1
626,216,754,1
627,216,381,1
628,217,1305,1
629,217,1133,1
630,217,1457,1
631,217,1162,1
632,217,649,1
633,217,669,1
634,217,1418,1
635,217,520,1
636,217,727,1
637,217,581,1
638,217,254,1
639,217,421,1
640,217,1078,1
641,217,45,1
642,219,349,1
643,227,1426,1
644,227,983,1
645,227,480,1
646,227,1261,1
647,227,674,1
648,227,209,1
649,227,481,1
650,233,73,1
651,233,1468,1
652,233,329,1
653,233,550,1
654,233,336,1
655,233,116,1
656,233,89,1
657,233,1183,1
658,233,1280,1
659,233,1449,1
660,233,1111,1
661,233,1125,1
662,233,1065,1
663,233,131,1
664,233,186,1
665,233,27,1
666,233,1513,1
667,233,1389,1
668,233,805,1
669,233,140,1
670,233,1517,1
671,233,300,1
672,233,294,1
673,233,281,1
674,238,569,1
675,238,1145,1
676,250,887,1
677,250,815,1
678,250,817,1
679,250,940,1
680,250,76,1
681,250,1261,1
682,250,1211,1
683,250,1374,1
684,250,371,1
685,250,1467,1
686,254,9,1
687,254,1305,1
688,254,727,1
689,254,754,1
690,254,1093,1
691,254,96,1
692,254,1418,1
693,254,417,1
694,254,1373,1
695,254,45,1
696,254,1133,1
697,254,649,1
698,254,976,1
699,261,233,1
700,267,1304,1
701,267,417,1
702,267,1591,1
703,267,547,1
704,267,1140,1
705,267,581,1
706,267,1093,1
707,267,122,1
708,267,73,1
709,267,561,1
710,267,379,1
711,267,866,1
712,267,773,1
713,269,164,1
714,269,1445,1
715,269,1230,1
716,269,1552,1
717,269,856,1
718,269,1268,1
719,269,141,1
720,269,407,1
721,272,1288,1
722,273,1044,1
723,273,927,1
724,273,1342,1
725,273,835,1
726,275,727,1
727,275,197,1
728,275,1373,1
729,275,267,1
730,275,45,1
731,275,976,1
732,275,1591,1
733,275,649,1
734,275,1170,1
735,275,547,1
736,275,1457,1
737,275,1162,1
738,275,287,1
739,275,1305,1
740,275,754,1
741,275,561,1
742,275,576,1
743,275,520,1
744,275,669,1
745,276,1589,1
746,278,794,1
747,278,955,1
748,278,73,1
749,278,517,1
750,278,294,1
751,278,1034,1
752,278,108,1
753,278,1006,1
754,278,173,1
755,281,233,1
756,281,805,1
757,281,1521,1
758,281,355,1
759,281,1125,1
760,281,1165,1
761,281,1332,1
762,281,300,1
763,281,886,1
764,281,1389,1
765,281,140,1
766,288,1300,1
767,291,598,1
768,291,493,1
769,291,863,1
770,291,1280,1
771,291,157,1
772,294,730,1
773,294,1458,1
774,294,233,1
775,294,794,1
776,294,329,1
777,294,528,1
778,294,1125,1
779,294,1506,1
780,294,1093,1
781,294,445,1
782,294,140,1
783,294,1261,1
784,294,1577,1
785,294,1329,1
786,294,845,1
787,294,1111,1
788,294,581,1
789,294,1589,1
790,294,1378,1
791,294,639,1
792,294,494,1
793,294,1614,1
794,294,946,1
795,294,579,1
796,294,1028,1
797,294,874,1
798,294,805,1
799,294,729,1
800,294,955,1
801,294,741,1
802,294,554,1
803,294,1317,1
