,TF,Target,Label
0,3,34,1
1,3,632,1
2,3,439,1
3,3,726,1
4,4,325,1
5,4,502,1
6,4,635,1
7,4,144,1
8,4,565,1
9,4,549,1
10,4,709,1
11,4,202,1
12,10,340,1
13,10,800,1
14,10,632,1
15,10,776,1
16,12,358,1
17,12,56,1
18,12,412,1
19,12,168,1
20,12,34,1
21,12,732,1
22,12,96,1
23,12,762,1
24,12,202,1
25,12,247,1
26,12,141,1
27,12,540,1
28,12,114,1
29,12,290,1
30,12,332,1
31,12,713,1
32,12,373,1
33,14,50,1
34,14,333,1
35,14,687,1
36,14,236,1
37,14,722,1
38,14,70,1
39,14,230,1
40,14,302,1
41,14,434,1
42,14,494,1
43,14,585,1
44,14,574,1
45,14,239,1
46,14,228,1
47,14,86,1
48,14,711,1
49,14,224,1
50,14,39,1
51,14,356,1
52,14,666,1
53,14,629,1
54,14,479,1
55,14,368,1
56,14,761,1
57,14,161,1
58,14,123,1
59,14,661,1
60,14,312,1
61,15,713,1
62,15,654,1
63,15,185,1
64,15,755,1
65,15,524,1
66,15,247,1
67,15,546,1
68,15,12,1
69,15,482,1
70,15,202,1
71,15,795,1
72,15,139,1
73,19,648,1
74,19,412,1
75,25,79,1
76,25,316,1
77,25,342,1
78,25,448,1
79,25,672,1
80,25,810,1
81,25,120,1
82,25,685,1
83,27,141,1
84,27,373,1
85,27,48,1
86,27,290,1
87,27,704,1
88,27,332,1
89,27,116,1
90,27,642,1
91,27,12,1
92,27,174,1
93,27,770,1
94,27,114,1
95,30,770,1
96,30,358,1
97,30,153,1
98,30,546,1
99,30,373,1
100,30,56,1
101,30,762,1
102,34,85,1
103,34,362,1
104,34,760,1
105,34,576,1
106,34,336,1
107,34,79,1
108,34,12,1
109,34,730,1
110,34,740,1
111,34,570,1
112,34,202,1
113,34,246,1
114,34,412,1
115,34,120,1
116,34,729,1
117,34,105,1
118,34,493,1
119,34,221,1
120,34,755,1
121,34,286,1
122,34,626,1
123,34,685,1
124,34,615,1
125,34,402,1
126,34,775,1
127,34,158,1
128,34,557,1
129,34,248,1
130,41,124,1
131,41,752,1
132,42,476,1
133,42,248,1
134,42,625,1
135,42,53,1
136,42,361,1
137,42,657,1
138,43,439,1
139,43,770,1
140,43,153,1
141,43,557,1
142,43,362,1
143,43,332,1
144,43,158,1
145,43,196,1
146,43,336,1
147,43,600,1
148,43,48,1
149,43,34,1
150,43,570,1
151,43,111,1
152,43,290,1
153,43,451,1
154,43,493,1
155,43,105,1
156,43,730,1
157,43,576,1
158,43,514,1
159,43,508,1
160,43,468,1
161,43,755,1
162,43,178,1
163,48,704,1
164,48,111,1
165,48,597,1
166,48,163,1
167,48,576,1
168,48,446,1
169,48,56,1
170,48,776,1
171,48,27,1
172,48,116,1
173,48,354,1
174,48,174,1
175,48,373,1
176,48,435,1
177,48,114,1
178,48,762,1
179,48,546,1
180,48,139,1
181,48,514,1
182,48,112,1
183,48,290,1
184,48,289,1
185,48,332,1
186,48,386,1
187,48,105,1
188,48,764,1
189,48,709,1
190,48,696,1
191,48,153,1
192,48,426,1
193,48,240,1
194,48,615,1
195,48,96,1
196,48,772,1
197,48,340,1
198,48,628,1
199,48,570,1
200,48,247,1
201,48,30,1
202,56,340,1
203,56,446,1
204,56,696,1
205,56,354,1
206,56,546,1
207,56,600,1
208,56,116,1
209,56,139,1
210,56,48,1
211,56,709,1
212,56,290,1
213,56,703,1
214,56,632,1
215,56,158,1
216,56,120,1
217,56,483,1
218,56,358,1
219,56,661,1
220,56,704,1
221,56,587,1
222,56,174,1
223,56,141,1
224,56,764,1
225,56,379,1
226,56,111,1
227,56,576,1
228,56,524,1
229,56,615,1
230,56,264,1
231,56,686,1
232,56,240,1
233,56,399,1
234,56,511,1
235,56,776,1
236,56,67,1
237,56,306,1
238,56,332,1
239,56,386,1
240,56,570,1
241,58,106,1
242,64,313,1
243,64,386,1
244,64,468,1
245,65,241,1
246,67,756,1
247,67,772,1
248,67,240,1
249,67,762,1
250,67,124,1
251,67,141,1
252,67,153,1
253,67,306,1
254,67,358,1
255,67,522,1
256,67,724,1
257,67,511,1
258,67,56,1
259,67,231,1
260,67,642,1
261,67,438,1
262,67,584,1
263,67,739,1
264,78,157,1
265,78,756,1
266,78,231,1
267,78,290,1
268,78,511,1
269,78,358,1
270,78,215,1
271,78,56,1
272,78,739,1
273,78,764,1
274,78,716,1
275,78,124,1
276,78,508,1
277,78,770,1
278,78,772,1
279,78,141,1
280,78,661,1
281,78,240,1
282,79,307,1
283,79,468,1
284,79,775,1
285,79,578,1
286,79,105,1
287,79,43,1
288,79,448,1
289,79,34,1
290,79,316,1
291,79,570,1
292,79,600,1
293,79,456,1
294,80,717,1
295,89,806,1
296,89,248,1
297,89,0,1
298,89,379,1
299,89,283,1
300,91,468,1
301,91,247,1
302,91,635,1
303,91,276,1
304,96,48,1
305,96,704,1
306,96,540,1
307,96,332,1
308,96,174,1
309,96,153,1
310,96,139,1
311,96,290,1
312,96,358,1
313,96,373,1
314,96,642,1
315,96,435,1
316,96,399,1
317,96,628,1
318,96,546,1
319,101,276,1
320,103,717,1
321,103,148,1
322,111,379,1
323,111,607,1
324,111,488,1
325,111,340,1
326,111,514,1
327,111,546,1
328,111,632,1
329,111,56,1
330,111,295,1
331,111,534,1
332,111,776,1
333,111,247,1
334,111,290,1
335,111,48,1
336,111,762,1
337,112,143,1
338,112,686,1
339,112,642,1
340,112,297,1
341,112,615,1
342,112,332,1
343,112,582,1
344,112,789,1
345,112,43,1
346,112,56,1
347,112,636,1
348,112,358,1
349,112,776,1
350,112,468,1
351,112,48,1
352,112,762,1
353,114,762,1
354,114,359,1
355,114,686,1
356,114,96,1
357,114,139,1
358,114,153,1
359,114,332,1
360,114,435,1
361,114,373,1
362,114,48,1
363,114,770,1
364,114,358,1
365,114,540,1
366,114,628,1
367,114,522,1
368,116,597,1
369,116,399,1
370,116,27,1
371,116,332,1
372,116,56,1
373,116,12,1
374,116,48,1
375,116,435,1
376,116,770,1
377,116,468,1
378,116,153,1
379,116,114,1
380,116,762,1
381,116,642,1
382,116,540,1
383,120,654,1
384,120,43,1
385,120,625,1
386,120,399,1
387,120,717,1
388,120,124,1
389,120,600,1
390,120,202,1
391,120,342,1
392,120,647,1
393,120,762,1
394,120,139,1
395,120,91,1
396,120,770,1
397,120,276,1
398,120,714,1
399,120,812,1
400,120,247,1
401,120,412,1
402,120,775,1
403,120,12,1
404,120,248,1
405,120,319,1
406,120,158,1
407,120,56,1
408,120,350,1
409,120,153,1
410,120,15,1
411,120,570,1
412,120,458,1
413,120,383,1
414,120,208,1
415,120,541,1
416,120,4,1
417,120,760,1
418,120,468,1
419,121,248,1
420,121,729,1
421,121,89,1
422,126,555,1
423,132,689,1
424,132,779,1
425,134,560,1
426,134,120,1
