,TF,Target,Label
0,0,36,1
1,5,130,1
2,5,197,1
3,5,740,1
4,5,1189,1
5,5,357,1
6,5,1364,1
7,5,1258,1
8,5,381,1
9,5,195,1
10,5,86,1
11,5,68,1
12,5,66,1
13,5,460,1
14,5,914,1
15,5,1215,1
16,5,586,1
17,7,93,1
18,18,620,1
19,30,1343,1
20,30,384,1
21,30,1374,1
22,30,892,1
23,30,249,1
24,30,354,1
25,30,34,1
26,30,539,1
27,30,254,1
28,30,366,1
29,30,183,1
30,30,205,1
31,30,228,1
32,32,432,1
33,32,305,1
34,32,1243,1
35,32,202,1
36,32,1249,1
37,32,271,1
38,32,1302,1
39,32,706,1
40,32,228,1
41,32,409,1
42,32,948,1
43,32,58,1
44,32,765,1
45,32,122,1
46,32,30,1
47,32,1206,1
48,32,1180,1
49,32,1331,1
50,32,1341,1
51,32,516,1
52,32,902,1
53,33,454,1
54,33,1027,1
55,33,403,1
56,33,34,1
57,33,1044,1
58,33,1364,1
59,33,1245,1
60,33,1288,1
61,33,675,1
62,33,206,1
63,33,1303,1
64,33,879,1
65,33,931,1
66,33,1332,1
67,33,108,1
68,33,392,1
69,34,931,1
70,34,765,1
71,34,606,1
72,34,759,1
73,34,1243,1
74,34,726,1
75,34,202,1
76,34,75,1
77,34,1249,1
78,34,1303,1
79,34,1222,1
80,34,609,1
81,34,33,1
82,34,1343,1
83,34,918,1
84,34,572,1
85,34,612,1
86,34,1216,1
87,34,517,1
88,34,539,1
89,34,489,1
90,34,397,1
91,34,228,1
92,36,1249,1
93,36,1030,1
94,36,1227,1
95,36,432,1
96,36,1243,1
97,36,397,1
98,36,217,1
99,36,311,1
100,36,1118,1
101,36,807,1
102,36,823,1
103,36,588,1
104,36,1241,1
105,36,600,1
106,36,1202,1
107,36,704,1
108,44,340,1
109,44,609,1
110,44,539,1
111,44,154,1
112,44,1131,1
113,44,202,1
114,44,254,1
115,46,1254,1
116,46,333,1
117,46,487,1
118,46,1000,1
119,46,1295,1
120,46,1202,1
121,49,1182,1
122,49,1245,1
123,49,635,1
124,49,874,1
125,49,1023,1
126,49,454,1
127,49,1364,1
128,49,475,1
129,49,101,1
130,49,691,1
131,49,988,1
132,49,882,1
133,49,65,1
134,49,1189,1
135,53,1119,1
136,55,224,1
137,55,784,1
138,55,657,1
139,55,769,1
140,56,691,1
141,56,1023,1
142,56,467,1
143,56,475,1
144,56,1189,1
145,56,330,1
146,56,49,1
147,56,47,1
148,56,1245,1
149,59,1149,1
150,59,500,1
151,59,66,1
152,59,5,1
153,59,197,1
154,59,1178,1
155,59,1140,1
156,59,740,1
157,66,646,1
158,66,1189,1
159,66,1033,1
160,66,1215,1
161,66,1245,1
162,66,740,1
163,66,460,1
164,66,130,1
165,66,1178,1
166,66,5,1
167,66,675,1
168,66,27,1
169,66,86,1
170,66,277,1
171,66,381,1
172,66,454,1
173,71,85,1
174,72,405,1
175,72,1119,1
176,72,223,1
177,72,558,1
178,72,477,1
179,72,612,1
180,72,243,1
181,72,1317,1
182,72,1221,1
183,72,367,1
184,72,588,1
185,72,1357,1
186,72,1250,1
187,72,420,1
188,72,980,1
189,72,317,1
190,72,34,1
191,72,111,1
192,73,606,1
193,74,673,1
194,74,209,1
195,74,356,1
196,74,340,1
197,74,932,1
198,74,1194,1
199,74,108,1
200,76,643,1
201,76,823,1
202,77,1033,1
203,79,55,1
204,79,657,1
205,79,769,1
206,79,1032,1
207,85,932,1
208,85,558,1
209,85,918,1
210,86,110,1
211,86,500,1
212,86,5,1
213,86,1178,1
214,86,59,1
215,86,66,1
216,86,1004,1
217,89,932,1
218,89,507,1
219,108,1303,1
220,108,931,1
221,108,612,1
222,108,1126,1
223,108,1231,1
224,108,1243,1
225,108,1387,1
226,108,74,1
227,108,1332,1
228,108,1374,1
229,108,1344,1
230,108,340,1
231,108,1119,1
232,108,221,1
233,108,588,1
234,108,34,1
235,108,1249,1
236,108,620,1
237,108,860,1
238,108,1194,1
239,108,670,1
240,116,340,1
241,116,356,1
242,116,74,1
243,116,686,1
244,122,516,1
245,122,1012,1
246,130,914,1
247,130,454,1
248,130,215,1
249,130,381,1
250,130,1215,1
251,130,346,1
252,130,740,1
253,130,874,1
254,130,357,1
255,130,826,1
256,130,5,1
257,130,725,1
258,130,1222,1
259,130,1189,1
260,130,277,1
261,130,197,1
262,130,113,1
263,130,586,1
264,130,460,1
265,130,1245,1
266,135,726,1
267,135,75,1
268,135,26,1
269,135,1227,1
270,135,1289,1
271,135,1296,1
272,135,1268,1
273,135,509,1
274,135,1240,1
275,135,784,1
276,135,572,1
277,135,14,1
278,141,367,1
279,141,361,1
280,141,606,1
281,141,1302,1
282,141,558,1
283,141,765,1
284,143,946,1
285,143,1125,1
286,145,914,1
287,145,603,1
288,145,878,1
289,145,700,1
290,149,694,1
291,149,1356,1
292,152,318,1
293,152,1399,1
294,152,657,1
295,152,612,1
296,152,1349,1
297,152,1306,1
298,152,1052,1
299,152,1274,1
300,156,1245,1
301,156,1187,1
302,156,671,1
303,156,748,1
304,156,635,1
305,156,1189,1
306,156,1027,1
307,156,454,1
308,156,1344,1
309,156,588,1
310,160,391,1
311,160,754,1
312,160,1274,1
313,167,410,1
314,167,1169,1
315,167,317,1
316,167,602,1
317,167,1367,1
318,167,217,1
319,167,477,1
320,167,976,1
321,167,538,1
322,167,891,1
323,167,1023,1
324,176,30,1
