,TF,Target,Label
0,2,828,1
1,2,245,1
2,2,88,1
3,2,355,1
4,2,557,1
5,2,669,1
6,2,121,1
7,5,1108,1
8,5,355,1
9,5,223,1
10,5,82,1
11,5,408,1
12,5,378,1
13,5,749,1
14,5,357,1
15,5,1088,1
16,5,306,1
17,5,611,1
18,5,631,1
19,5,548,1
20,6,483,1
21,7,483,1
22,7,426,1
23,7,486,1
24,8,483,1
25,9,450,1
26,9,77,1
27,10,1050,1
28,12,717,1
29,12,780,1
30,12,1048,1
31,12,93,1
32,12,848,1
33,12,528,1
34,12,356,1
35,12,1092,1
36,12,131,1
37,12,463,1
38,12,416,1
39,12,526,1
40,12,171,1
41,12,665,1
42,12,846,1
43,12,240,1
44,12,567,1
45,12,1112,1
46,13,1050,1
47,13,781,1
48,13,661,1
49,13,361,1
50,15,1041,1
51,15,909,1
52,15,21,1
53,15,706,1
54,16,42,1
55,16,88,1
56,19,872,1
57,19,88,1
58,19,1071,1
59,19,173,1
60,19,794,1
61,19,1103,1
62,19,670,1
63,19,650,1
64,19,95,1
65,19,703,1
66,20,450,1
67,20,44,1
68,20,441,1
69,20,88,1
70,20,461,1
71,21,99,1
72,21,426,1
73,21,141,1
74,24,201,1
75,25,432,1
76,25,627,1
77,25,993,1
78,25,100,1
79,25,279,1
80,25,275,1
81,28,105,1
82,28,35,1
83,28,1050,1
84,28,847,1
85,28,329,1
86,28,297,1
87,28,541,1
88,28,889,1
89,31,543,1
90,31,865,1
91,31,634,1
92,31,959,1
93,35,926,1
94,35,1115,1
95,37,416,1
96,37,753,1
97,40,384,1
98,40,1069,1
99,40,1028,1
100,40,695,1
101,40,998,1
102,40,510,1
103,40,781,1
104,40,173,1
105,43,1092,1
106,48,463,1
107,48,91,1
108,48,1050,1
109,48,498,1
110,49,409,1
111,49,243,1
112,49,841,1
113,50,313,1
114,50,996,1
115,50,318,1
116,50,1109,1
117,50,785,1
118,55,151,1
119,58,483,1
120,58,846,1
121,58,828,1
122,58,348,1
123,59,504,1
124,59,417,1
125,59,828,1
126,59,470,1
127,59,412,1
128,59,497,1
129,59,384,1
130,59,643,1
